Ticker,Description,Price,Open,High,Low,Pre-market Close,Post-market Close,Volume,Volume*Price,Change,Change %,"Change 1W, %","Change 1M, %",Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,Yearly Performance,YTD Performance,1-Year Beta,Volatility,Sector,Industry,Market Capitalization,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Relative Strength Index (14),Average True Range (14),Bollinger Lower Band (20),Bollinger Upper Band (20),Pattern,Country,Exchange
AVO,"Mission Produce, Inc.",9.69,9.58,9.71,9.44,,,49482,479480.58,0.11,1.14822547,3.74732334,1.78571429,5.55555556,-3.003003,-20.44334975,-9.86046512,-37.2815534,-17.46166951,0.6868526,2.86016949,Process Industries,Agricultural Commodities/Milling,685975581.5041753,9.358,10.5468,11.29955,11.682875,48.33383637,0.34299322,8.80810546,9.90789454,,United States,NASDAQ
BNY,BlackRock New York Municipal Income Trust,9.5563,9.58,9.6,9.49,,,25568,244335.4784,-0.0637,-0.66216216,-0.2473904,-2.5861366,-0.45520833,-4.24549098,-6.67675781,-5.5701581,-8.72683859,-5.75641026,0.389812,1.36986301,Miscellaneous,Investment Trusts/Mutual Funds,236738000,9.689815,9.950826,10.045963,10.255792,30.76904895,0.08946474,9.51490073,9.86472927,,United States,NYSE
CLDT,Chatham Lodging Trust (REIT),9.58,9.58,9.675,9.54,,,61116,585491.28,-0.06,-0.62240664,-3.81526104,-2.04498978,-2.74111675,4.35729847,5.62293275,1.26849894,-22.9903537,-23.42126299,1.5479829,1.41509434,Finance,Real Estate Investment Trusts,470986078,9.696,9.5254,9.6066,10.7906,47.68323949,0.21883927,9.22779492,10.16420508,,United States,NYSE
LXP,LXP Industrial Trust,9.365,9.59,9.59,9.35,,,629745,5897561.925,-0.295,-3.05383023,-3.35397317,-4.63340122,-2.03974895,-0.47821467,-1.52471083,0.0534188,-4.82723577,-7.91543756,0.9827417,3.31550802,Finance,Real Estate Investment Trusts,2833674485,9.64925,9.8725,9.93135,10.182775,37.96671504,0.19271315,9.41003723,9.88846277,,United States,NYSE
GRFS,"Grifols, S.A.",9.39,9.6,9.6,9.35,9.51,,189338,1777883.82,-0.26,-2.69430052,-5.05561173,-0.84477297,-5.15151515,-6.66003976,4.79910714,37.28070175,13.4057971,8.55491329,1.7487167,3.20855615,Health Technology,Pharmaceuticals: Major,8353133010.698359,9.548,9.9158,9.3117,8.8117,42.87260052,0.27906323,8.9144197,10.1815803,,Spain,NASDAQ
GFOR.U,Graf Acquisition Corp. IV,9.63,9.6,10.28,9.5,,,936,9013.68,-0.11,-1.12936345,-6.59553831,-14.4,-6.59553831,-7.93499044,-6.59553831,-9.57746479,-2.9233871,-3.11871227,0.40559253,8.21052632,Finance,Financial Conglomerates,101041537,10.376285,10.14621,9.982805,,37.21602182,0.34674925,9.73159213,11.02097787,Long Upper Shadow,United States,NYSE
PMO,Putnam Municipal Opportunities Trust,9.64,9.61,9.65,9.5429,,,43878,422983.92,-0.02,-0.20703934,-0.72090628,-2.82258065,-0.51599587,-2.1319797,-7.21847931,-13.38724169,-10.07462687,-11.96347032,0.48841015,1.2270903,Miscellaneous,Investment Trusts/Mutual Funds,329500000,9.747495,9.965998,10.032549,10.5909995,40.18739429,0.11691615,9.53275399,9.96223601,,United States,NYSE
STRRP,"Star Equity Holdings, Inc. - Series A Cumulative Perpetual Preferred Stock",9.99,9.6301,9.99,9.6301,,,877,8761.23,0.36,3.73831776,6.38977636,6.16365569,6.73076923,2.88362513,5.15789474,14.43298969,2.2517912,6.30486832,-0.17376563,3.73827894,Health Technology,Medical Specialties,17073199,9.44982,9.44296,9.165856,9.278339,66.38251282,0.16475261,9.07062205,9.82901795,Marubozu White,United States,NASDAQ
PVBC,"Provident Bancorp, Inc.",9.84,9.64,9.84,9.51,,,4508,44358.72,0.17,1.75801448,1.65289256,0.20366599,-1.00603622,1.75801448,20.44063647,35.16483516,-31.42857143,34.61012312,-0.08265294,3.47003155,Finance,Savings Banks,174027490.49844882,9.73425,9.5821,8.7603,8.2868625,54.95213237,0.31803118,9.28241734,10.18608266,,United States,NASDAQ
BOE,Blackrock Enhanced Global Dividend Trust,9.57,9.64,9.64,9.56,9.61,,78065,747082.05,-0.1,-1.03412616,-1.23839009,-4.01203611,-1.64439877,-2.54582485,-3.03951368,-0.93167702,2.90322581,-0.51975052,0.83245677,1.15062762,Miscellaneous,Investment Trusts/Mutual Funds,619125000,9.7985,9.935,9.9412,9.95695,31.19180992,0.10165004,9.56208723,10.03491277,,United States,NYSE
SMN,ProShares UltraShort Materials,9.7804,9.65,9.7804,9.65,,,7516,73509.4864,0.3161,3.33991949,5.49000151,9.52295633,6.72632038,5.26746314,0.73540014,-9.44074074,-28.19089574,-8.59439252,-2.259324,3.27564767,Miscellaneous,Investment Trusts/Mutual Funds,,9.231585,9.005462,9.395158,9.556456,67.79766357,0.1920295,8.78330745,9.67986255,Marubozu White,United States,NYSE ARCA
JANX,"Janux Therapeutics, Inc.",9.4,9.65,9.7,9.39,,,23266,218700.4,-0.38,-3.88548057,-4.76190476,-14.54545455,-10.39084843,-16.88770999,-20.54099746,-15.00904159,-31.53678077,-29.27012792,1.9647093,4.15335463,Health Technology,Biotechnology,433704794.9693252,10.46075,11.6325,12.232,13.870625,33.34396116,0.58679809,9.45382262,11.46767738,,United States,NASDAQ
BGSF,"BGSF, Inc.",9.82,9.65,9.85,9.65,,,10102,99201.64,0.15,1.55118925,2.29166667,2.50521921,1.2371134,-3.7254902,0.35769034,-6.02870813,-19.50819672,-36.27514601,0.6721286,2.07253886,Commercial Services,Personnel Services,106582535.80765253,9.648,9.9089,9.70755,11.447642,52.20125562,0.25663808,9.44924387,9.84675613,Bullish Engulfing,United States,NYSE
HEQ,John Hancock Hedged Equity & Income Fund,9.5924,9.66,9.66,9.57,,,58184,558124.2016,-0.0776,-0.8024819,-2.11836735,-9.50566038,-3.88376754,-10.01500938,-8.38204394,-13.11231884,-17.94354149,-17.23554789,0.4132621,1.04493208,Miscellaneous,Investment Trusts/Mutual Funds,,10.22062,10.541048,10.583623,11.1408315,18.55872268,0.14170626,9.43782066,11.00341934,,United States,NYSE
BYTE,Roundhill IO Digital Infrastructure ETF,9.67,9.67,9.67,9.67,,,25,241.75,0.0422,0.43831405,0.69560147,-1.1742583,1.97625124,2.91394393,6.61521499,7.35259833,-10.00716592,0.83420229,1.3363862,0.43640124,Miscellaneous,Investment Trusts/Mutual Funds,,9.56404,9.613204,9.427832,9.592675,54.46496132,0.07968446,9.26446073,9.86361927,,United States,NYSE ARCA
PROF,Profound Medical Corp.,9.66,9.67,9.78,9.33,,,14222,137384.52,-0.25,-2.52270434,20.75,8.66141732,13.24736225,10.90700344,-24.41314554,8.05369128,103.36842105,-13.28545781,0.57425743,6.21650589,Health Technology,Medical Specialties,205377350.67230767,8.771035,10.055022,11.597711,11.1860305,54.91956028,0.61088457,7.53826584,10.00380416,,Canada,NASDAQ
MHN,"Blackrock MuniHoldings New York Quality Fund, Inc.",9.65,9.67,9.67,9.63,,,14454,139481.1,-0.08,-0.82219938,-0.10351967,-2.42669363,-0.20682523,-3.01507538,-7.0327553,-5.85365854,-5.11307768,-6.21963071,0.36756563,1.0384216,Miscellaneous,Investment Trusts/Mutual Funds,302914000,9.7855,10.05212,10.17926,10.33456,33.33782948,0.08510512,9.59911599,9.97188401,,United States,NYSE
SWI,SolarWinds Corporation,9.765,9.69,9.78,9.69,,,88504,864241.56,0.005,0.05122951,-2.93240557,-8.30985915,-3.50790514,-9.07821229,-1.5625,16.1117717,15.97387173,3.00632911,1.3338492,0.92879257,Technology Services,Packaged Software,1608669056.2730532,10.34575,10.6455,10.08695,9.568575,30.1298698,0.23066091,9.67256893,11.01893107,,United States,NYSE
SXC,"SunCoke Energy, Inc.",9.75,9.71,9.85,9.65,,,235102,2292244.5,-0.07,-0.71283096,1.66840459,4.83870968,4.72610097,6.90789474,24.04580153,16.4874552,54.2721519,12.4567474,0.52977014,2.07253886,Energy Minerals,Coal,816623099.9236252,9.3275,9.0746,8.3602,8.622,63.20522323,0.26201026,8.78525006,9.86974994,,United States,NYSE
RIOT,"Riot Platforms, Inc.",9.695,9.71,9.76,9.32,9.73,,11904533,115414447.435,-0.325,-3.24351297,-9.9814299,-14.5814978,-8.53773585,-11.05504587,-12.73627363,5.2660152,55.61797753,177.79369628,3.0874465,7.51072961,Technology Services,Information Technology Services,1796540122.8637726,10.81475,14.0864,12.9087,9.92095,34.60033994,0.85325225,9.54927983,12.08022017,Long Lower Shadow,United States,NASDAQ
NBH,Neuberger Berman Municipal Fund Inc.,9.7,9.71,9.72,9.69,,,11351,110104.7,-0.05,-0.51282051,0,-2.02020202,0,-2.9029029,-5.82524272,-6.99904123,-8.83458647,-7.79467681,0.36486086,0.61919505,Miscellaneous,Investment Trusts/Mutual Funds,183721000,9.793,10.0327,10.1344,10.47975,33.81254961,0.07138108,9.62505953,9.96094047,,United States,NYSE ARCA
NRK,Nuveen New York AMT-Free Quality Municipal Income Fund,9.705,9.71,9.7185,9.68,,,60953,591548.865,-0.065,-0.66530194,-0.35934292,-2.85285285,-0.35934292,-1.96969697,-5.86808923,-5.40935673,-5.6851312,-6.05033882,0.3118811,0.92975207,Miscellaneous,Investment Trusts/Mutual Funds,852289000,9.82425,10.0526,10.1812,10.33395,29.80098905,0.06441499,9.65521524,9.99328476,,United States,NYSE
TILE,"Interface, Inc.",9.975,9.72,10,9.64,,,87623,874039.425,0.225,2.30769231,2.30769231,-3.43659245,2.83505155,0.96153846,20.61668682,29.37743191,2.72914521,0.25125628,2.000513,3.73443983,Producer Manufacturing,Building Products,579617081.5076922,9.89625,9.8032,8.80925,9.156175,53.65429524,0.29758845,9.2879008,10.5045992,,United States,NASDAQ
EGF,"Blackrock Enhanced Government Fund, Inc.",9.7,9.72,9.7625,9.7,,,2814,27295.8,-0.3,-3,0.62240664,-1.52284264,-0.91930541,-1.72239108,0,1.99789695,-2.11907164,-1.3224822,0.28567272,3.09278351,Miscellaneous,Investment Trusts/Mutual Funds,42617700,9.85416,9.82599,9.835474,9.845797,46.5925631,0.21071241,9.62940176,10.07891824,Inverted Hammer,United States,NYSE
EVNT,AltShares Event-Driven ETF,9.725,9.725,9.725,9.725,,,3,29.175,-0.02,-0.20523345,-0.74403699,-0.8341151,-0.81489867,-0.10272214,2.48385023,7.45856354,0.10293361,8.84163402,0.496246,0.20565553,Miscellaneous,Investment Trusts/Mutual Funds,,9.774055,9.775424,9.598317,9.463837,41.92660037,0.0329275,9.69800869,9.85010131,,United States,NYSE ARCA
XPER,Xperi Inc.,9.99,9.73,10.035,9.73,,,94122,940278.78,0.16,1.6276704,-2.9154519,-15.33898305,-3.00970874,-16.75,-20.90261283,-4.94766889,-56.56521739,14.17142857,0.5687745,3.13463515,Technology Services,Packaged Software,432537759.6866735,10.9695,11.9098,11.6672,10.9147,32.52887343,0.43656705,9.5566097,12.3823903,,United States,NYSE
CBAN,"Colony Bankcorp, Inc.",9.77,9.73,9.89,9.66,,,75513,737762.01,-0.045,-0.45848192,-3.45849802,-6.14793468,-3.74384236,-6.77480916,2.41090147,-2.3976024,-30.80736544,-23.671875,0.54856366,2.38095238,Finance,Regional Banks,171627397.1003566,10.22275,10.3759,9.8949,10.88065,32.63591171,0.27538913,9.78051166,10.66498834,,United States,NASDAQ
SSIC,Silver Spike Investment Corp.,9.67,9.74,9.74,9.63,,,1093,10569.31,-0.12,-1.22574055,-1.62666965,-1.52749491,2.65392781,0.62434964,16.9286578,6.49779736,-5.19607843,2.32804233,0.00867253,1.66147456,Miscellaneous,Investment Trusts/Mutual Funds,60095879.34627172,9.8205,9.158012,8.751092,9.105833,50.97085391,0.30508226,9.18605646,10.45494354,Bearish Harami,United States,NASDAQ
MTRX,Matrix Service Company,10.095,9.75,10.295,9.4,,,130662,1319032.89,0.385,3.96498455,10.29572837,21.4801444,9.13513514,47.37226277,86.25461255,109.00621118,123.34070796,63.61426256,1.5062431,9.5212766,Industrial Services,Engineering & Construction,274683305.2739444,8.63625,7.3682,6.525,6.478975,78.53913893,0.49449222,7.2952322,9.9772678,,United States,NASDAQ
BLE,BlackRock Municipal Income Trust II,9.69,9.75,9.75,9.67,,,62490,605528.1,-0.07,-0.71721311,-0.71721311,-3.38983051,-1.02145046,-3.003003,-5.73929961,-7.00575816,-6.01357905,-6.82692308,0.21769355,0.93071355,Miscellaneous,Investment Trusts/Mutual Funds,474756000,9.8725,10.1068,10.183,10.389,24.81477731,0.08210856,9.67311344,10.07188656,,United States,NYSE
PCGG,Litman Gregory Funds Trust Polen Capital Global Growth ETF,9.65,9.75,9.75,9.65,,,2700,26055,-0.23,-2.32793522,-2.62361251,-4.07554672,-3.69261477,-4.07554672,-4.07554672,-4.07554672,-4.07554672,-4.07554672,,2.38341969,Miscellaneous,Investment Trusts/Mutual Funds,,,,,,24.09096437,0.06405102,,,Marubozu Black,United States,NYSE ARCA
DHT,"DHT Holdings, Inc.",9.92,9.75,9.92,9.745,9.76,,1064337,10558223.04,0.21,2.16271885,10.22222222,7.24324324,12.21719457,1.53531218,19.08763505,-8.31792976,7.24324324,12.34428086,0.3728806,2.15495126,Transportation,Marine Shipping,1613521246.813594,9.2065,9.3724,8.8655,9.35325,65.06886797,0.28065635,8.47969122,9.93330878,,Bermuda,NYSE
BBLU,EA Series Trust EA Bridgeway Blue Chip ETF,9.7214,9.76,9.76,9.72,,,2539,24682.6346,-0.1168,-1.18720904,-2.59118236,-3.17330677,-3.07676969,-2.98003992,1.15920916,14.5041225,-3.17330677,20.16563659,1.0045434,1.21604938,Miscellaneous,Investment Trusts/Mutual Funds,,9.94557,9.949438,9.663859,9.309128,36.41424966,0.09285297,9.7561596,10.1349804,,United States,NYSE ARCA
BRDG,Bridge Investment Group Holdings Inc.,9.585,9.76,9.78,9.51,,,55007,527242.095,-0.295,-2.98582996,-5.47337278,-4.91071429,-3.76506024,-10.25280899,-9.83066792,-15.10186005,-40.6133829,-21.11111111,1.3701996,3.89064143,Finance,Investment Managers,1449076956.3628545,10.03575,11.1403,10.69865,11.765975,33.87149846,0.33655514,9.69259879,10.37890121,,United States,NYSE
RLJ,RLJ Lodging Trust,9.755,9.78,9.85,9.725,,,424791,4143836.205,-0.095,-0.96446701,-3.22420635,-2.35235235,-1.46464646,0.05128205,0.15400411,4.22008547,-20.43230016,-9.17132216,1.3313007,1.28534704,Finance,Real Estate Investment Trusts,1551174110,9.93275,9.9343,10.18595,10.597025,43.95139291,0.22728807,9.61026783,10.25523217,,United States,NYSE
SLRN,"ACELYRIN, INC.",9.83,9.78,9.959,9.19,9.7104,,491146,4827965.18,-0.02,-0.20304569,-13.62038664,-61.19226214,-8.04490178,-63.60607183,-49.25141972,-57.26086957,-57.26086957,-57.26086957,3.048743,8.36779108,Health Technology,Pharmaceuticals: Major,955475002.0304568,20.1095,22.7808,,,21.79628286,2.11874085,4.82958707,35.38941293,Long Lower Shadow,United States,NASDAQ
FNGD,"MicroSectors FANG Index -3X Inverse Leveraged ETNs due January 8, 2038",9.735,9.78,9.9499,9.629,9.72,,7283728,70907092.08,0.375,4.00641026,12.41339492,17.43063932,20.03699137,6.86059276,2.79831045,-53.97163121,-81.32553232,-82.93302945,-3.8813705,6.12628518,Miscellaneous,Investment Trusts/Mutual Funds,,8.67825,8.7057,10.46925,22.3283505,62.18709679,0.53479754,7.5941408,9.7623592,,United States,NYSE ARCA
NAMS,NewAmsterdam Pharma Company N.V.,9.94,9.8,9.99,9.8,,,6000,59640,0.05,0.50556117,-0.6,-3.58874879,-0.5005005,-10.85201794,-17.16666667,-25.54307116,0,-7.8776645,-0.20372352,1.93877551,Health Technology,Pharmaceuticals: Major,818303824.4206268,10.2595,10.8655,11.78475,12.134134,37.50185193,0.48449971,9.47226497,11.04673503,,Netherlands,NASDAQ
ISPR,Ispire Technology Inc.,9.759,9.8,9.8,9.759,,,865,8441.535,0.069,0.7120743,7.12403952,-1.91959799,7.24175824,-1.12462006,28.24084416,14.40797186,14.40797186,14.40797186,1.7726974,1.12716467,Producer Manufacturing,Industrial Conglomerates,535341941.822291,9.52395,9.54808,8.99154,,53.77741664,0.53964695,8.64510884,10.40279116,,United States,NASDAQ
EVCM,EverCommerce Inc.,9.93,9.8,9.93,9.68,,,42916,426155.88,0.03,0.3030303,4.52631579,-6.05487228,3.22245322,-1.68316832,-9.97280145,1.22324159,-11.26005362,30.83003953,0.79431444,2.58264463,Technology Services,Packaged Software,1874195000.5454545,10.0775,10.7006,11.2374,10.32905,44.66058647,0.38334077,9.37684673,10.77815327,,United States,NASDAQ
WMC,Western Asset Mortgage Capital Corporation,9.76,9.8,9.8996,9.61,,,13214,128968.64,-0.05,-0.509684,-6.60287081,-9.62962963,-6.69216061,-3.46191889,6.66666667,11.67048055,-26.5613243,7.25274725,0.9917221,3.01352758,Finance,Real Estate Investment Trusts,59232901,10.4265,10.1108,9.39014,9.428579,35.46550207,0.29682587,9.90464657,10.94835343,Spinning Top Black,United States,NYSE
MYD,"Blackrock MuniYield Fund, Inc.",9.705,9.8,9.8,9.695,,,94777,919810.785,-0.105,-1.07033639,-0.76687117,-3.33665339,-1.2716175,-3.81565907,-6.41272903,-7.83475783,-5.86808923,-8.00947867,0.22486366,1.18617844,Miscellaneous,Investment Trusts/Mutual Funds,460282000,9.89125,10.1609,10.25715,10.468575,25.15760264,0.08531023,9.71320857,10.06929143,,United States,NYSE
INFU,"InfuSystems Holdings, Inc.",9.85,9.8,10.02,9.75,,,8249,81252.65,0.04,0.4077472,-6.54648956,-4.18287938,-1.99004975,-8.71177016,-3.90243902,35.86206897,35.86206897,13.74133949,0.5385413,2.76923077,Commercial Services,Miscellaneous Commercial Services,207389357.2833843,10.101,10.3556,9.7919,9.407,42.55150847,0.40659415,9.71046703,10.49153297,,United States,NYSE ARCA
BWB,"Bridgewater Bancshares, Inc.",9.88,9.81,10.05,9.76,9.8,,8760,86548.8,0.07,0.71355759,-5.36398467,-5.54493308,-1.2,-3.42130987,0.20283976,-8.09302326,-44.4006753,-44.18079096,0.68471783,2.97131148,Finance,Regional Banks,276402080.3343527,10.2335,10.4852,9.9402,12.209275,41.6345255,0.32570822,9.71991359,10.74708641,,United States,NASDAQ
ZIMV,ZimVie Inc.,9.6519,9.81,9.84,9.6,,,70962,684918.1278,-0.2481,-2.50606061,-12.09562842,-18.22033898,-11.69350412,-17.00859845,-14.12900356,52.23817035,-20.1662531,4.0075431,2.3074017,3.125,Health Technology,Medical Specialties,256061443.04033333,11.076595,11.954238,11.218619,9.8555845,28.62366275,0.53664808,9.77057527,12.38261473,,United States,NASDAQ
EGO,Eldorado Gold Corporation,9.765,9.82,9.86,9.68,9.8,,401557,3921204.105,-0.285,-2.8358209,-2.54491018,2.03761755,1.19170984,11.6,-1.06382979,-0.86294416,66.07142857,14.74735605,1.3723607,3.82231405,Non-Energy Minerals,Precious Metals,1980838499.0450516,9.61325,9.7349,10.07025,9.744725,53.29361548,0.2753245,9.00282167,10.22367833,,Canada,NYSE
PGAL,Global X MSCI Portugal ETF,9.82,9.83,9.84,9.81,,,10993,107951.26,-0.05,-0.50658561,-0.85815245,-3.61682289,-1.49068074,-1.26287001,-7.27101039,-3.17205202,1.02880658,-3.53634578,0.85333276,0.6116208,Miscellaneous,Investment Trusts/Mutual Funds,,9.98005,10.210682,10.41081,10.444263,39.93118811,0.0796501,9.66367557,10.29642443,,United States,NYSE ARCA
NMZ,Nuveen Municipal High Income Opportunity Fund,9.77,9.83,9.85,9.76,,,231945,2266102.65,-0.12,-1.21334681,-1.41271443,-3.07539683,-2.59222333,-4.21568627,-8.77684407,-5.05344995,-11.26248865,-6.95238095,0.41925454,1.33196721,Miscellaneous,Investment Trusts/Mutual Funds,1093230000,10.002,10.267,10.4072,10.526825,29.98493455,0.1006787,9.79837289,10.20562711,,United States,NYSE
WGMI,Valkyrie Bitcoin Miners ETF,9.75,9.83,9.83,9.5913,9.8,,94001,916509.75,-0.29,-2.88844622,-6.69856459,-16.8797954,-7.67045455,-13.94527802,-21.18027486,7.49724366,3.17460317,110.12931034,2.7229853,4.67819795,Miscellaneous,Investment Trusts/Mutual Funds,,10.83462,13.203554,12.380893,10.0955645,34.16537028,0.67274008,9.42280749,12.24643251,,United States,NASDAQ
BTZ,BlackRock Credit Allocation Income Trust,9.755,9.84,9.84,9.74,,,223157,2176896.535,-0.105,-1.06490872,-1.66330645,-3.98622047,-2.64471058,-1.16514691,-3.98622047,-3.98622047,-5.74879227,-3.98622047,0.67171276,1.23203285,Miscellaneous,Investment Trusts/Mutual Funds,921703000,10.01075,10.0591,10.14335,10.345075,29.27708569,0.09187264,9.77935694,10.24214306,,United States,NYSE
AWF,Alliancebernstein Global High Income Fund,9.7801,9.84,9.84,9.78,,,78025,763092.3025,-0.0799,-0.81034483,-0.70964467,-1.70753769,-0.5076297,-1.31079717,-0.60873984,2.40942408,1.9822732,5.38900862,0.5790633,0.81799591,Miscellaneous,Investment Trusts/Mutual Funds,850225000,9.863505,9.872202,9.811201,9.8196505,42.86804882,0.07885463,9.75319787,9.97381213,,United States,NYSE
VTRS,Viatris Inc.,9.76,9.84,9.86,9.68,9.86,,3146682,30711616.32,-0.12,-1.2145749,-0.10235415,-9.20930233,-1.11448835,-13.08993767,-0.10235415,6.55021834,6.20239391,-12.7792672,1.1158599,2.0661157,Health Technology,Pharmaceuticals: Major,11707437049.846151,10.2925,10.5562,10.0657,10.43205,31.14825243,0.23212347,9.29960776,11.28539224,,United States,NASDAQ
HT,Hersha Hospitality Trust,9.875,9.85,9.88,9.85,,,778091,7683648.625,0.005,0.05065856,0.35569106,0.56008147,0.4577823,50.76335878,73.24561404,69.96557659,-1.15115115,14.03002309,1.9839461,0.30456853,Finance,Real Estate Investment Trusts,395835513,9.48225,7.5899,6.82705,7.414075,87.96226941,0.13591158,7.34711423,11.61738577,,United States,NYSE
CZWI,"Citizens Community Bancorp, Inc.",9.81,9.85,9.85,9.81,,,1206,11830.86,-0.09,-0.90909091,-4.10557185,-5.40019286,-2.09580838,-3.74614886,10.34870641,-9.33456562,-22.38924051,-18.52159468,0.6333974,0.91743119,Finance,Regional Banks,102709959.7909091,10.2335,10.1263,9.40353,10.585814,35.00093959,0.13924185,9.863296,10.603704,,United States,NASDAQ
BDVG,Litman Gregory Funds Trust IMGP Berkshire Dividend Growth ETF,9.8515,9.85,9.8515,9.85,,,446,4393.769,-0.1251,-1.25393421,-1.86380571,-2.65989507,-3.03641732,-1.97512438,-3.3218842,-3.3218842,-3.3218842,-3.3218842,0.75186557,1.28527919,Miscellaneous,Investment Trusts/Mutual Funds,,10.038325,10.180028,,,33.26619233,0.09373414,9.88867422,10.18797578,,United States,NYSE ARCA
SOHU,Sohu.com Limited,9.84,9.87,10,9.81,,,3984,39202.56,-0.15,-1.5015015,5.46623794,-6.81818182,1.91610564,-10.30082042,-12.61101243,-29.25952552,-43.67487121,-29.41176471,0.55039513,1.93679918,Technology Services,Internet Software/Services,337035979,10.1845,10.9164,11.4475,13.050025,40.69928518,0.38248911,9.19357165,11.17542835,,China,NASDAQ
GPS,"Gap, Inc. (The)",10.185,9.87,10.35,9.82,9.9,,4039971,41147104.63500001,0.365,3.71690428,-9.0625,-12.04663212,-7.40909091,1.54536391,17.47404844,15.73863636,9.51612903,-9.54706927,1.947018,5.39714868,Retail Trade,Apparel/Footwear Retail,3767234259.4887986,10.83575,10.3389,9.50975,10.675625,44.48932961,0.45078298,9.56447003,12.10702997,,United States,NYSE
BTF,Valkyrie Bitcoin Strategy ETF,9.9,9.87,9.91,9.8,9.86,,164472,1628272.8,-0.1147,-1.14531638,0,1.02040816,-1.0989011,1.43442623,-14.43388073,-9.91810737,33.60323887,48.20359281,0.22220893,2.19081633,Miscellaneous,Investment Trusts/Mutual Funds,,9.845625,10.497716,10.66165,9.863041,46.40901365,0.28301379,9.35353699,10.33771301,,United States,NASDAQ
